# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
6.1376253865e-01 1.7391546317e-05 1.2466260400e-04 5.7751996520e+02 6.0416395514e-01 1.1939370825e+03 2.6746966937e+03 1.5056085641e-01 2.4920529457e-01 1.0133089159e-01 1.0000000000e-01 0.0000000000e+00 8.8033327547e-06 1.1444302769e+11 7.1151739796e-02 1.0000000000e+00
6.2036788039e-01 1.7391546317e-05 1.5849753530e-04 5.7261380634e+02 6.0163570942e-01 1.1886617529e+03 2.6621563688e+03 2.4175272761e-01 4.0182576237e-01 1.0133187807e-01 1.0000000000e-01 0.0000000000e+00 1.0506344523e-05 1.3341018921e+11 9.0014412602e-02 1.0000000000e+00
6.2993790513e-01 1.7391546317e-05 1.9795959802e-04 5.6569288342e+02 5.9801260419e-01 1.1811354138e+03 2.6441902904e+03 3.7348109618e-01 6.2453716454e-01 1.0133331833e-01 1.0000000000e-01 0.0000000000e+00 1.3058477471e-05 1.6029266539e+11 1.1162565348e-01 1.0000000000e+00
6.4335280090e-01 1.7391546317e-05 2.4348164844e-04 5.5634211196e+02 5.9300861247e-01 1.1707657710e+03 2.6195269171e+03 5.5739653986e-01 9.3994678684e-01 1.0133535957e-01 1.0000000000e-01 0.0000000000e+00 1.6437666585e-05 1.9254147681e+11 1.3594331751e-01 1.0000000000e+00
6.6158380517e-01 1.7391546317e-05 2.9549654282e-04 5.4423733383e+02 5.8633695424e-01 1.1569924065e+03 2.5869118169e+03 8.0607115272e-01 1.3747575467e+00 1.0133817644e-01 1.0000000000e-01 0.0000000000e+00 2.1103996188e-05 2.3218298798e+11 1.6281707898e-01 1.0000000000e+00
6.8563522772e-01 1.7391546317e-05 3.5443713742e-04 5.2922201089e+02 5.7773995708e-01 1.1393634717e+03 2.5451252960e+03 1.1321236923e+00 1.9595731235e+00 1.0134197027e-01 1.0000000000e-01 0.0000000000e+00 2.7048481826e-05 2.7432085494e+11 1.9198447217e-01 1.0000000000e+00
7.1646281558e-01 1.7391546317e-05 4.2073628850e-04 5.1136499224e+02 5.6702094061e-01 1.1176081484e+03 2.4936898090e+03 1.5470875046e+00 2.7284486230e+00 1.0134696644e-01 1.0000000000e-01 0.0000000000e+00 3.4669011973e-05 3.1748542844e+11 2.2308499425e-01 1.0000000000e+00
7.5487905273e-01 1.7391546317e-05 4.9482685234e-04 4.9097518668e+02 5.5407113238e-01 1.0917252977e+03 2.4326042168e+03 2.0601972231e+00 3.7182901305e+00 1.0135341000e-01 1.0000000000e-01 0.0000000000e+00 4.3886174985e-05 3.5501162677e+11 2.5569491425e-01 1.0000000000e+00
8.0146440500e-01 1.7391546317e-05 5.7714168519e-04 4.6856605310e+02 5.3888507546e-01 1.0619773519e+03 2.3627511344e+03 2.6773487549e+00 4.9683111981e+00 1.0136156017e-01 1.0000000000e-01 0.0000000000e+00 5.4699434795e-05 3.8251070153e+11 2.8937697752e-01 1.0000000000e+00
8.5650616481e-01 1.7391546317e-05 6.6811364332e-04 4.4477132896e+02 5.2156167345e-01 1.0289389549e+03 2.2853401543e+03 3.4004767572e+00 6.5197980035e+00 1.0137168446e-01 1.0000000000e-01 0.0000000000e+00 6.7183070069e-05 3.9772728320e+11 3.2373336728e-01 1.0000000000e+00
9.1997885589e-01 1.7391546317e-05 7.6817558299e-04 4.2025357046e+02 5.0229252726e-01 9.9333172779e+02 2.1857507633e+03 4.2274740911e+00 8.4163587186e+00 1.0138405352e-01 1.0000000000e-01 0.0000000000e+00 8.4063230773e-05 3.9827236353e+11 3.5844394185e-01 1.0000000000e+00
9.9157275531e-01 1.7391546317e-05 8.7776036047e-04 3.9561804246e+02 4.8134199032e-01 9.5602675677e+02 2.1088279419e+03 5.1526735724e+00 1.0704807966e+01 1.0139893700e-01 1.0000000000e-01 0.0000000000e+00 9.7406769549e-05 3.8580260037e+11 3.9329405877e-01 1.0000000000e+00
1.0707445420e+00 1.7391546317e-05 9.9730083201e-04 3.7136394950e+02 4.5902425788e-01 9.1784808948e+02 2.0254497815e+03 6.1675809699e+00 1.3436285477e+01 1.0141660148e-01 1.0000000000e-01 0.0000000000e+00 1.1206923340e-04 3.6279777942e+11 4.2815921274e-01 1.0000000000e+00
1.1567935100e+00 1.7391546317e-05 1.1272298539e-03 3.4786602123e+02 4.3568105722e-01 8.7951007935e+02 1.9393281844e+03 7.2618573618e+00 1.6667829003e+01 1.0143730926e-01 1.0000000000e-01 0.0000000000e+00 1.2762583243e-04 3.3248255764e+11 4.6299725789e-01 1.0000000000e+00
1.2489300825e+00 1.7391546317e-05 1.2679802824e-03 3.2538442631e+02 4.1166224030e-01 8.4162728504e+02 1.8533221793e+03 8.4241962385e+00 2.0463854621e+01 1.0146131830e-01 1.0000000000e-01 0.0000000000e+00 1.4356684263e-04 2.9811485694e+11 4.9782089298e-01 1.0000000000e+00
1.3463344465e+00 1.7391546317e-05 1.4199849737e-03 3.0407340283e+02 3.8730983203e-01 8.0469356842e+02 1.7696089808e+03 9.6430664840e+00 2.4897551486e+01 1.0148888274e-01 1.0000000000e-01 0.0000000000e+00 1.5931198843e-04 2.6254909330e+11 5.3267364920e-01 1.0000000000e+00
1.4481771856e+00 1.7391546317e-05 1.5836767842e-03 2.8400975981e+02 3.6294582100e-01 7.6888910225e+02 1.5924176650e+03 1.0907038599e+01 3.0051423567e+01 1.0152025411e-01 1.0000000000e-01 0.0000000000e+00 2.3367687241e-04 2.2723653883e+11 5.6759126304e-01 1.0000000000e+00
1.5537531424e+00 1.7391546317e-05 1.7594885700e-03 2.6521654790e+02 3.3886297777e-01 7.3478330287e+02 1.5598770882e+03 1.2206219089e+01 3.6021105551e+01 1.0155567854e-01 1.0000000000e-01 0.0000000000e+00 2.2271975480e-04 1.9533738100e+11 6.0267735486e-01 1.0000000000e+00
1.6623166461e+00 1.7391546317e-05 1.9478531875e-03 2.4766931047e+02 3.1531878239e-01 7.0224832108e+02 1.5152042484e+03 1.3530653189e+01 4.2911028280e+01 1.0159540261e-01 1.0000000000e-01 0.0000000000e+00 2.1919853868e-04 1.6625397878e+11 6.3794095009e-01 1.0000000000e+00
1.7732371032e+00 1.7391546317e-05 2.1492034929e-03 2.3133345357e+02 2.9253152297e-01 6.7135294108e+02 1.4608305299e+03 1.4871927082e+01 5.0838716223e+01 1.0163966864e-01 1.0000000000e-01 0.0000000000e+00 2.2230018728e-04 1.4044837613e+11 6.7341921940e-01 1.0000000000e+00
1.8859549355e+00 1.7391546317e-05 2.3639723425e-03 2.1614868646e+02 2.7067859509e-01 6.4211068897e+02 1.4018638154e+03 1.6222741042e+01 5.9933594070e+01 1.0168871592e-01 1.0000000000e-01 0.0000000000e+00 2.2948440485e-04 1.1799374592e+11 7.0913721276e-01 1.0000000000e+00
1.9999813996e+00 1.7391546317e-05 2.5925925926e-03 2.0204639079e+02 2.4989657431e-01 6.1451204024e+02 1.3429311828e+03 1.7576907226e+01 7.0336727403e+01 1.0174278025e-01 1.0000000000e-01 0.0000000000e+00 2.3803370072e-04 9.8733563718e+10 7.4511199727e-01 1.0000000000e+00
2.1148954986e+00 1.7391546317e-05 2.8354970993e-03 1.8896512944e+02 2.3028279236e-01 5.8848077711e+02 1.2860827547e+03 1.8929303273e+01 8.2200250741e+01 1.0180209345e-01 1.0000000000e-01 0.0000000000e+00 2.4656345896e-04 8.2386351263e+10 7.8135645472e-01 1.0000000000e+00
2.2303394318e+00 1.7391546317e-05 3.0931187191e-03 1.7683373889e+02 2.1189809606e-01 5.6394573604e+02 1.2323696024e+03 2.0275799166e+01 9.5686556620e+01 1.0186688305e-01 1.0000000000e-01 0.0000000000e+00 2.5419097146e-04 6.8619641977e+10 8.1788413328e-01 1.0000000000e+00
2.3460125882e+00 1.7391546317e-05 3.3658903080e-03 1.6558921742e+02 1.9477058872e-01 5.4084391533e+02 1.1817287243e+03 2.1613160455e+01 1.1096726973e+02 1.0193737207e-01 1.0000000000e-01 0.0000000000e+00 2.6085965137e-04 5.7092098482e+10 8.5471353414e-01 1.0000000000e+00
2.4616228189e+00 1.7391546317e-05 3.6542447225e-03 1.5516073318e+02 1.7889991216e-01 5.1900111936e+02 1.0661645357e+03 2.2938512934e+01 1.2821981105e+02 1.0201378037e-01 1.0000000000e-01 0.0000000000e+00 3.6205150175e-04 4.7367355014e+10 8.9184988535e-01 1.0000000000e+00
2.5770920454e+00 1.7391546317e-05 3.9586148187e-03 1.4549550835e+02 1.6426195678e-01 4.9858607852e+02 1.0893247004e+03 2.4251378735e+01 1.4763843808e+02 1.0209631830e-01 1.0000000000e-01 0.0000000000e+00 2.7108231742e-04 3.9488886169e+10 9.2939762299e-01 1.0000000000e+00
2.6921154074e+00 1.7391546317e-05 4.2794334530e-03 1.3653723941e+02 1.5081361694e-01 4.7924713540e+02 1.0254507455e+03 2.5549166424e+01 1.6940888324e+02 1.0218520102e-01 1.0000000000e-01 0.0000000000e+00 3.0495506700e-04 3.2839250899e+10 9.6733735670e-01 1.0000000000e+00
2.8066228030e+00 1.7391546317e-05 4.6171334815e-03 1.2822554189e+02 1.3849731439e-01 4.6101250305e+02 9.9718982895e+02 2.6831800077e+01 1.9373516516e+02 1.0228063461e-01 1.0000000000e-01 0.0000000000e+00 2.9212679399e-04 2.7355806460e+10 1.0057696427e+00 1.0000000000e+00
2.9204849820e+00 1.7391546317e-05 4.9721477606e-03 1.2051771770e+02 1.2724530355e-01 4.4380999413e+02 9.6570835569e+02 2.8098700835e+01 2.2082308777e+02 1.0238282628e-01 1.0000000000e-01 0.0000000000e+00 2.8593729115e-04 2.2808217412e+10 1.0447634884e+00 1.0000000000e+00
3.0336114643e+00 1.7391546317e-05 5.3449091466e-03 1.1336855239e+02 1.1698337732e-01 4.2756481845e+02 9.3317600558e+02 2.9349742444e+01 2.5088814426e+02 1.0249198248e-01 1.0000000000e-01 0.0000000000e+00 2.8329653598e-04 1.9039036986e+10 1.0844100650e+00 1.0000000000e+00
3.1459257660e+00 1.7391546317e-05 5.7358504956e-03 1.0672730860e+02 1.0763413003e-01 4.1219670613e+02 9.0107773133e+02 3.0584968351e+01 2.8415678505e+02 1.0260831106e-01 1.0000000000e-01 0.0000000000e+00 2.8209132831e-04 1.5914535054e+10 1.1248095643e+00 1.0000000000e+00
3.2573616368e+00 1.7391546317e-05 6.1454046639e-03 1.0056159144e+02 9.9119607682e-02 3.9764375863e+02 8.7013424564e+02 3.1804527613e+01 3.2087019265e+02 1.0273202287e-01 1.0000000000e-01 0.0000000000e+00 2.8123757078e-04 1.3322902125e+10 1.1660686303e+00 1.0000000000e+00
3.3675079360e+00 1.7391546317e-05 6.5740045079e-03 9.4831940123e+01 9.1363398443e-02 3.8355640946e+02 7.2746238617e+02 3.3005019621e+01 3.6124991171e+02 1.0286334948e-01 1.0000000000e-01 0.0000000000e+00 5.7220229030e-04 1.1071430148e+10 1.2081629666e+00 1.0000000000e+00
3.4773643975e+00 1.7391546317e-05 7.0220828837e-03 8.9503825552e+01 8.4292256067e-02 3.7078610458e+02 8.1253325783e+02 3.4197449024e+01 4.0570095783e+02 1.0300246491e-01 1.0000000000e-01 0.0000000000e+00 2.7893524361e-04 9.3822301882e+09 1.2516028793e+00 1.0000000000e+00
3.5857031439e+00 1.7391546317e-05 7.4900726477e-03 8.4545790136e+01 7.7837175598e-02 3.5828251510e+02 7.1891865375e+02 3.5369970936e+01 4.5440974270e+02 1.0314965270e-01 1.0000000000e-01 0.0000000000e+00 4.3116926421e-04 7.8640888054e+09 1.2960407347e+00 1.0000000000e+00
3.6931119376e+00 1.7391546317e-05 7.9784066561e-03 7.9934105493e+01 7.1934199161e-02 3.4655349767e+02 7.1237259028e+02 3.6529280923e+01 5.0781521653e+02 1.0330512355e-01 1.0000000000e-01 0.0000000000e+00 3.8089509686e-04 6.6362927597e+09 1.3418273873e+00 1.0000000000e+00
3.7993435700e+00 1.7391546317e-05 8.4875177651e-03 7.5623809541e+01 6.6524792635e-02 3.3536212893e+02 7.0378008165e+02 3.7673459176e+01 5.6630705161e+02 1.0346913748e-01 1.0000000000e-01 0.0000000000e+00 3.4191798671e-04 5.6067327288e+09 1.3889678978e+00 1.0000000000e+00
3.9043496090e+00 1.7391546317e-05 9.0178388311e-03 7.1608110384e+01 6.1556028222e-02 3.2470163142e+02 6.9285379163e+02 3.8802563876e+01 6.3036172082e+02 1.0364195814e-01 1.0000000000e-01 0.0000000000e+00 3.1278871414e-04 4.7430961418e+09 1.4375328869e+00 1.0000000000e+00
4.0080753578e+00 1.7391546317e-05 9.5698027103e-03 6.7862154863e+01 5.6980535047e-02 3.1454710871e+02 6.7958359004e+02 3.9916529216e+01 7.0052921024e+02 1.0382386355e-01 1.0000000000e-01 0.0000000000e+00 2.9188525364e-04 4.0180462350e+09 1.4875727403e+00 1.0000000000e+00
4.1104609318e+00 1.7391546317e-05 1.0143842259e-02 6.4350361217e+01 5.2756327089e-02 3.0484825606e+02 6.6437692591e+02 4.1015177781e+01 7.7744566469e+02 1.0401514728e-01 1.0000000000e-01 0.0000000000e+00 2.7727321284e-04 3.4086786450e+09 1.5391151852e+00 1.0000000000e+00
4.2114419381e+00 1.7391546317e-05 1.0740390333e-02 6.1070530372e+01 4.8846495863e-02 2.9558810814e+02 6.4789608144e+02 4.2098229827e+01 8.6184748943e+02 1.0421611952e-01 1.0000000000e-01 0.0000000000e+00 2.6708696438e-04 2.8958630676e+09 1.5921628817e+00 1.0000000000e+00
4.3109501744e+00 1.7391546317e-05 1.1359879790e-02 5.7992625120e+01 4.5218861769e-02 2.8675135073e+02 6.3083452244e+02 4.3165313497e+01 9.5458646698e+02 1.0442710811e-01 1.0000000000e-01 0.0000000000e+00 2.5965642286e-04 2.4636784173e+09 1.6466915425e+00 1.0000000000e+00
4.4089142199e+00 1.7391546317e-05 1.2002743484e-02 5.5107193041e+01 4.1845550927e-02 2.7829904217e+02 6.1375872353e+02 4.4215974364e+01 1.0566469645e+03 1.0464845943e-01 1.0000000000e-01 0.0000000000e+00 2.5374193217e-04 2.0988933842e+09 1.7026484810e+00 1.0000000000e+00
4.5052599517e+00 1.7391546317e-05 1.2669414273e-02 5.2397225550e+01 3.8702588644e-02 2.7019940763e+02 5.9702083238e+02 4.5249684410e+01 1.1691642858e+03 1.0488053924e-01 1.0000000000e-01 0.0000000000e+00 2.4855291349e-04 1.7905130704e+09 1.7599516237e+00 1.0000000000e+00
4.5999110784e+00 1.7391546317e-05 1.3360325013e-02 4.9855087168e+01 3.5769446351e-02 2.6244476836e+02 5.8079036526e+02 4.6265851330e+01 1.2934461125e+03 1.0512373343e-01 1.0000000000e-01 0.0000000000e+00 2.4368911141e-04 1.5294064195e+09 1.8184892049e+00 1.0000000000e+00
4.6927897215e+00 1.7391546317e-05 1.4075908560e-02 4.7455773327e+01 3.3028609144e-02 2.5501017748e+02 5.6513097279e+02 4.7263828219e+01 1.4309966252e+03 1.0537844865e-01 1.0000000000e-01 0.0000000000e+00 2.3892774707e-04 1.3079864414e+09 1.8781200790e+00 1.0000000000e+00
4.7838168930e+00 1.7391546317e-05 1.4816597770e-02 4.5193508748e+01 3.0465178747e-02 2.4787503578e+02 5.5008112076e+02 4.8242922022e+01 1.5835430484e+03 1.0564511296e-01 1.0000000000e-01 0.0000000000e+00 2.3413391748e-04 1.1199368240e+09 1.9386746261e+00 1.0000000000e+00
4.8729130327e+00 1.7391546317e-05 1.5582825500e-02 4.3059244779e+01 2.8066490061e-02 2.4103033787e+02 5.3561703754e+02 4.9202402506e+01 1.7530657521e+03 1.0592417641e-01 1.0000000000e-01 0.0000000000e+00 2.2929734493e-04 9.5999443682e+08 1.9999564337e+00 1.0000000000e+00
4.9599985363e+00 1.7391546317e-05 1.6375024606e-02 4.1039686025e+01 2.5821725319e-02 2.3446278834e+02 5.2172542771e+02 5.0141510851e+01 1.9418342590e+03 1.0621611162e-01 1.0000000000e-01 0.0000000000e+00 2.2437847116e-04 8.2376780171e+08 2.0617446839e+00 1.0000000000e+00
5.0449942356e+00 1.7391546317e-05 1.7193627944e-02 3.9134291730e+01 2.3721590478e-02 2.2814227070e+02 5.0839094102e+02 5.1059467448e+01 2.1524470501e+03 1.0652141430e-01 1.0000000000e-01 0.0000000000e+00 2.1937087056e-04 7.0758410057e+08 2.1237971347e+00 1.0000000000e+00
5.1278217855e+00 1.7391546317e-05 1.8039068370e-02 3.7332881256e+01 2.1758045336e-02 2.2205866197e+02 4.9557392202e+02 5.1955478485e+01 2.3878743556e+03 1.0684060395e-01 1.0000000000e-01 0.0000000000e+00 2.1430232514e-04 6.0836575675e+08 2.1858537561e+00 1.0000000000e+00
5.2084042105e+00 1.7391546317e-05 1.8911778740e-02 3.5616362303e+01 1.9923990822e-02 2.1620757842e+02 4.8324045445e+02 5.2828743943e+01 2.6515141678e+03 1.0717422441e-01 1.0000000000e-01 0.0000000000e+00 2.0917179443e-04 5.2353194610e+08 2.2476409917e+00 1.0000000000e+00
5.2866661500e+00 1.7391546317e-05 1.9812191912e-02 3.3996285425e+01 1.8213090126e-02 2.1055631513e+02 4.7138736590e+02 5.3678462030e+01 2.9472462750e+03 1.0752284468e-01 1.0000000000e-01 0.0000000000e+00 2.0398012026e-04 4.5091188526e+08 2.3088762939e+00 1.0000000000e+00
5.3625342899e+00 1.7391546317e-05 2.0740740741e-02 3.2458627009e+01 1.6619540872e-02 2.0512036655e+02 4.5995631958e+02 5.4503835410e+01 3.2795030758e+03 1.0788705976e-01 1.0000000000e-01 0.0000000000e+00 1.9879423368e-04 3.8867773136e+08 2.3692730636e+00 1.0000000000e+00
5.4359376719e+00 1.7391546317e-05 2.1697858083e-02 3.0994814266e+01 1.5137938105e-02 1.9989117432e+02 4.4896828961e+02 5.5304075784e+01 3.6533427077e+03 1.0826749159e-01 1.0000000000e-01 0.0000000000e+00 1.9352387278e-04 3.3528826381e+08 2.4285457488e+00 1.0000000000e+00
5.5068078613e+00 1.7391546317e-05 2.2683976795e-02 2.9599619886e+01 1.3763132106e-02 1.9483394979e+02 4.3837372110e+02 5.6078406756e+01 4.0745381446e+03 1.0866479026e-01 1.0000000000e-01 0.0000000000e+00 1.8824002264e-04 2.8944025624e+08 2.4864147639e+00 1.0000000000e+00
5.5750792717e+00 1.7391546317e-05 2.3699529733e-02 2.8274384944e+01 1.2490140527e-02 1.8995003403e+02 4.2815918887e+02 5.6826068118e+01 4.5496740404e+03 1.0907963530e-01 1.0000000000e-01 0.0000000000e+00 1.8295151130e-04 2.5003113363e+08 2.5426113832e+00 1.0000000000e+00
5.6406892781e+00 1.7391546317e-05 2.4744949753e-02 2.7018727306e+01 1.1314076198e-02 1.8523907375e+02 4.1830957338e+02 5.7546317674e+01 5.0862586274e+03 1.0951273726e-01 1.0000000000e-01 0.0000000000e+00 1.7766868837e-04 2.1612618831e+08 2.5968821831e+00 1.0000000000e+00
5.7035784065e+00 1.7391546317e-05 2.5820669711e-02 2.5813972856e+01 1.0230097258e-02 1.8068238041e+02 4.0880618609e+02 5.8238433720e+01 5.6928523992e+03 1.0996483946e-01 1.0000000000e-01 0.0000000000e+00 1.7237222092e-04 1.8693205325e+08 2.6489930192e+00 1.0000000000e+00
5.7636903995e+00 1.7391546317e-05 2.6927122464e-02 2.4668182468e+01 9.2333864246e-03 1.7627326306e+02 3.9961280354e+02 5.8901716043e+01 6.3792105447e+03 1.1043672003e-01 1.0000000000e-01 0.0000000000e+00 1.6713777706e-04 1.6177389450e+08 2.6987323300e+00 1.0000000000e+00
5.8209723599e+00 1.7391546317e-05 2.8064740869e-02 2.3577138242e+01 8.3191426095e-03 1.7200747495e+02 3.9075471149e+02 5.9535487647e+01 7.1564451341e+03 1.1092919420e-01 1.0000000000e-01 0.0000000000e+00 1.6188683155e-04 1.4007758262e+08 2.7459138676e+00 1.0000000000e+00
5.8753747804e+00 1.7391546317e-05 2.9233957780e-02 2.2535634498e+01 7.4825771165e-03 1.6789457666e+02 3.8218240551e+02 6.0139095206e+01 8.0372168934e+03 1.1144311682e-01 1.0000000000e-01 0.0000000000e+00 1.5669617122e-04 1.2135330222e+08 2.7903785026e+00 1.0000000000e+00
5.9268515981e+00 1.7391546317e-05 3.0435206055e-02 2.1547680043e+01 6.7189365358e-03 1.6389430708e+02 3.7389992326e+02 6.0711909716e+01 9.0359403444e+03 1.1197938527e-01 1.0000000000e-01 0.0000000000e+00 1.5155175608e-04 1.0518313464e+08 2.8319954285e+00 1.0000000000e+00
5.9753602307e+00 1.7391546317e-05 3.1668918550e-02 2.0595574122e+01 6.0235145308e-03 1.6003324979e+02 3.6588954955e+02 6.1253326955e+01 1.0169034480e+04 1.1253894256e-01 1.0000000000e-01 0.0000000000e+00 1.4644044213e-04 9.1209902255e+07 2.8706625431e+00 1.0000000000e+00
6.0208615823e+00 1.7391546317e-05 3.2935528121e-02 1.9687615542e+01 5.3916913686e-03 1.5629018551e+02 3.5814483135e+02 6.1762767632e+01 1.1455174900e+04 1.1312278077e-01 1.0000000000e-01 0.0000000000e+00 1.4138100831e-04 7.9127920617e+07 2.9063061353e+00 1.0000000000e+00
6.0633200809e+00 1.7391546317e-05 3.4235467624e-02 1.8827229091e+01 4.8189403602e-03 1.5266849578e+02 3.5065438396e+02 6.2239677921e+01 1.2915635652e+04 1.1373194487e-01 1.0000000000e-01 0.0000000000e+00 1.3639101853e-04 6.8675352527e+07 2.9388799963e+00 1.0000000000e+00
6.1027036579e+00 1.7391546317e-05 3.5569169916e-02 1.8000989594e+01 4.3008747921e-03 1.4914003242e+02 3.4339005920e+02 6.2683529422e+01 1.4574599925e+04 1.1436753677e-01 1.0000000000e-01 0.0000000000e+00 1.3148957038e-04 5.9627678691e+07 2.9683639825e+00 1.0000000000e+00
6.1389837673e+00 1.7391546317e-05 3.6937067852e-02 1.7211016817e+01 3.8332504004e-03 1.4573643329e+02 3.3636872866e+02 6.3093819622e+01 1.6459613391e+04 1.1503071976e-01 1.0000000000e-01 0.0000000000e+00 1.2663835539e-04 5.1792239432e+07 2.9947622002e+00 1.0000000000e+00
6.1721353700e+00 1.7391546317e-05 3.8339594290e-02 1.6453864339e+01 3.4119993424e-03 1.4242473387e+02 3.2955742785e+02 6.3470072078e+01 1.8602017676e+04 1.1572272335e-01 1.0000000000e-01 0.0000000000e+00 1.2188555647e-04 4.5003408655e+07 3.0181007733e+00 1.0000000000e+00
6.2021369376e+00 1.7391546317e-05 3.9777182085e-02 1.5729907084e+01 3.0332520864e-03 1.3920526584e+02 3.2295648844e+02 6.3811836890e+01 2.1037432786e+04 1.1644484842e-01 1.0000000000e-01 0.0000000000e+00 1.1722222615e-04 3.9118820205e+07 3.0384255363e+00 1.0000000000e+00
6.2289704465e+00 1.7391546317e-05 4.1250264094e-02 1.5041279238e+01 2.6933349200e-03 1.3609497290e+02 3.1656808785e+02 6.4118691163e+01 2.3806430714e+04 1.1719847280e-01 1.0000000000e-01 0.0000000000e+00 1.1264114632e-04 3.4015930706e+07 3.0557995174e+00 1.0000000000e+00
6.2526213577e+00 1.7391546317e-05 4.2759273172e-02 1.4380482313e+01 2.3887884253e-03 1.3307157588e+02 3.1036994695e+02 6.4390239428e+01 2.6955187301e+04 1.1798505734e-01 1.0000000000e-01 0.0000000000e+00 1.0816201716e-04 2.9589162937e+07 3.0703004117e+00 1.0000000000e+00
6.2730786188e+00 1.7391546317e-05 4.4304642177e-02 1.3751986561e+01 2.1163794983e-03 1.3012479320e+02 3.0436655040e+02 6.4626114379e+01 3.0536165386e+04 1.1880615242e-01 1.0000000000e-01 0.0000000000e+00 1.0377811669e-04 2.5747524982e+07 3.0820181327e+00 1.0000000000e+00
6.2903346344e+00 1.7391546317e-05 4.5886803965e-02 1.3150961227e+01 1.8730851819e-03 1.2726453152e+02 2.9853827235e+02 6.4825977376e+01 3.4609198772e+04 1.1966340494e-01 1.0000000000e-01 0.0000000000e+00 9.9508614931e-05 2.2412500125e+07 3.0910524047e+00 1.0000000000e+00
6.3043852692e+00 1.7391546317e-05 4.7506191390e-02 1.2573606596e+01 1.6561084337e-03 1.2450177180e+02 2.9288132751e+02 6.4989519385e+01 3.9242309297e+04 1.2055856595e-01 1.0000000000e-01 0.0000000000e+00 9.5347333571e-05 1.9516328781e+07 3.0975105851e+00 1.0000000000e+00
6.3152298020e+00 1.7391546317e-05 4.9163237311e-02 1.2016505089e+01 1.4628633960e-03 1.2180354953e+02 2.8740705013e+02 6.5116461447e+01 4.4513015791e+04 1.2149349888e-01 1.0000000000e-01 0.0000000000e+00 9.1265295188e-05 1.7000484894e+07 3.1015056123e+00 1.0000000000e+00
6.3228709114e+00 1.7391546317e-05 5.0858374584e-02 1.1488287176e+01 1.2909756693e-03 1.1917852403e+02 2.8207980076e+02 6.5206555645e+01 5.0509515550e+04 1.2247018843e-01 1.0000000000e-01 0.0000000000e+00 8.7328286453e-05 1.4814338400e+07 3.1031540847e+00 1.0000000000e+00
6.3273146495e+00 1.7391546317e-05 5.2592036063e-02 1.0983264101e+01 1.1382650954e-03 1.1663577280e+02 2.7692342317e+02 6.5259585911e+01 5.7332502048e+04 1.2349075031e-01 1.0000000000e-01 0.0000000000e+00 8.3484134630e-05 1.2914157141e+07 3.1025747711e+00 1.0000000000e+00
6.3285703971e+00 1.7391546317e-05 5.4364654606e-02 1.0498097596e+01 1.0027458459e-03 1.1415716246e+02 2.7191978397e+02 6.5275368799e+01 6.5096623501e+04 1.2455744169e-01 1.0000000000e-01 0.0000000000e+00 7.9751996286e-05 1.1262070232e+07 3.0998870643e+00 1.0000000000e+00
