# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
2.2401242494e+01 2.4042073629e-04 1.8911778740e-02 1.9459704809e+01 8.2321339509e-02 2.3295012729e+02 4.3868829704e+02 2.3764296009e+02 2.8867722696e+03 1.4189060105e-01 1.0000000000e-01 2.5132741229e+01 1.1045730928e-03 1.7045296492e+09 3.3727756220e-01 1.0000000000e+00
2.2379479762e+01 2.4042073629e-04 1.9812191912e-02 1.8732423706e+01 8.0420828661e-02 2.2596195593e+02 4.2356392159e+02 2.3739246807e+02 2.9518779155e+03 1.4514533126e-01 1.0000000000e-01 2.5132741229e+01 1.0578512680e-03 1.3696841591e+09 3.4439617779e-01 1.0000000000e+00
2.2291200250e+01 2.4042073629e-04 2.0740740741e-02 1.8015013207e+01 7.8326708100e-02 2.1924944768e+02 4.1233294066e+02 2.3633112506e+02 3.0172482770e+03 1.4858605560e-01 1.0000000000e-01 2.5132741229e+01 9.7114244470e-04 1.0993903274e+09 3.5295091597e-01 1.0000000000e+00
2.2142158468e+01 2.4042073629e-04 2.1697858083e-02 1.7322845209e+01 7.6032042771e-02 2.1281320819e+02 4.0188028100e+02 2.3452046881e+02 3.0844951716e+03 1.5221704767e-01 1.0000000000e-01 2.5132741229e+01 8.9359113784e-04 8.8971930064e+08 3.6297577915e-01 1.0000000000e+00
2.1938463855e+01 2.4042073629e-04 2.2683976795e-02 1.6649070134e+01 7.3533296560e-02 2.0666115414e+02 3.9516710943e+02 2.3202869898e+02 3.1554235949e+03 1.5604249191e-01 1.0000000000e-01 2.5132741229e+01 7.8164780084e-04 7.1540623430e+08 3.7450602929e-01 1.0000000000e+00
2.1686375342e+01 2.4042073629e-04 2.3699529733e-02 1.5995750066e+01 7.0830492567e-02 2.0081012828e+02 3.8717497723e+02 2.2892809062e+02 3.2320556067e+03 1.6006651551e-01 1.0000000000e-01 2.5132741229e+01 7.0234060385e-04 5.8039056309e+08 3.8757592184e-01 1.0000000000e+00
2.1392172051e+01 2.4042073629e-04 2.4744949753e-02 1.5359784668e+01 6.7928539129e-02 1.9525698701e+02 3.7420917815e+02 2.2529323393e+02 3.3166212143e+03 1.6429322430e-01 1.0000000000e-01 2.5132741229e+01 6.7669860070e-04 4.7163529007e+08 4.0221596253e-01 1.0000000000e+00
2.1062067236e+01 2.4042073629e-04 2.5820669711e-02 1.4745060175e+01 6.4837530778e-02 1.8999089357e+02 3.7134998357e+02 2.2119973834e+02 3.4116002829e+03 1.6872674041e-01 1.0000000000e-01 2.5132741229e+01 5.7510080905e-04 3.8572370665e+08 4.1845021811e-01 1.0000000000e+00
2.0701995263e+01 2.4042073629e-04 2.6927122464e-02 1.4137538556e+01 6.1573266475e-02 1.8501256177e+02 3.6247336161e+02 2.1672129418e+02 3.5197303405e+03 1.7337124169e-01 1.0000000000e-01 2.5132741229e+01 5.3519177847e-04 3.1807910398e+08 4.3629344525e-01 1.0000000000e+00
2.0317663373e+01 2.4042073629e-04 2.8064740869e-02 1.3550407052e+01 5.8157315275e-02 1.8034994510e+02 3.5642271738e+02 2.1193001388e+02 3.6440817956e+03 1.7823100171e-01 1.0000000000e-01 2.5132741229e+01 4.8189003107e-04 2.6328158832e+08 4.5574822395e-01 1.0000000000e+00
1.9914414613e+01 2.4042073629e-04 2.9233957780e-02 1.2977724555e+01 5.4616957678e-02 1.7598235062e+02 3.4923476903e+02 2.0689440965e+02 3.7880983937e+03 1.8331042918e-01 1.0000000000e-01 2.5132741229e+01 4.4508094627e-04 2.1962140122e+08 4.7680236758e-01 1.0000000000e+00
1.9497238850e+01 2.4042073629e-04 3.0435206055e-02 1.2420623049e+01 5.0984613840e-02 1.7191088147e+02 3.4489750736e+02 2.0167923628e+02 3.9556882183e+03 1.8861410633e-01 1.0000000000e-01 2.5132741229e+01 3.9842653055e-04 1.8468860386e+08 4.9942653897e-01 1.0000000000e+00
1.9070710471e+01 2.4042073629e-04 3.1668918550e-02 1.1875036045e+01 4.7296980876e-02 1.6813147116e+02 3.3599420809e+02 1.9634443829e+02 4.1513101820e+03 1.9414682518e-01 1.0000000000e-01 2.5132741229e+01 3.8655651366e-04 1.5722517407e+08 5.2357246898e-01 1.0000000000e+00
1.8639057742e+01 2.4042073629e-04 3.2935528121e-02 1.1343472653e+01 4.3593782220e-02 1.6466142390e+02 3.3379405838e+02 1.9094578645e+02 4.3801151614e+03 1.9991362118e-01 1.0000000000e-01 2.5132741229e+01 3.4098913310e-04 1.3421047151e+08 5.4917177777e-01 1.0000000000e+00
1.8206071334e+01 2.4042073629e-04 3.4235467624e-02 1.0830114722e+01 3.9916236602e-02 1.6149015528e+02 3.3082951727e+02 1.8553352504e+02 4.6480715828e+03 2.0591980368e-01 1.0000000000e-01 2.5132741229e+01 3.0859782426e-04 1.1615477389e+08 5.7613577695e-01 1.0000000000e+00
1.7775185129e+01 2.4042073629e-04 3.5569169916e-02 1.0320895378e+01 3.6305362702e-02 1.5860356958e+02 3.2569846149e+02 1.8015322795e+02 4.9621657669e+03 2.1217098339e-01 1.0000000000e-01 2.5132741229e+01 2.9183552927e-04 1.0159436359e+08 6.0435606594e-01 1.0000000000e+00
1.7349495199e+01 2.4042073629e-04 3.6937067852e-02 9.8317200663e+00 3.2800249008e-02 1.5601758669e+02 3.2427901239e+02 1.7484591030e+02 5.3306275283e+03 2.1867309670e-01 1.0000000000e-01 2.5132741229e+01 2.6390569135e-04 8.9883580693e+07 6.3370626816e-01 1.0000000000e+00
1.6931734952e+01 2.4042073629e-04 3.8339594290e-02 9.3509372913e+00 2.9436453597e-02 1.5373532134e+02 3.2037245947e+02 1.6964762560e+02 5.7631815273e+03 2.2543242740e-01 1.0000000000e-01 2.5132741229e+01 2.5088070712e-04 8.0426651467e+07 6.6404464498e-01 1.0000000000e+00
1.6524357436e+01 2.4042073629e-04 3.9777182085e-02 8.8866511870e+00 2.6244583475e-02 1.5175009700e+02 3.1794424761e+02 1.6459043713e+02 6.2714059565e+03 2.3245562671e-01 1.0000000000e-01 2.5132741229e+01 2.3602260647e-04 7.2839119487e+07 6.9521758072e-01 1.0000000000e+00
1.6129524549e+01 2.4042073629e-04 4.1250264094e-02 8.4410752488e+00 2.3249309554e-02 1.5006417043e+02 3.1603682729e+02 1.5970224824e+02 6.8691178924e+03 2.3974973233e-01 1.0000000000e-01 2.5132741229e+01 2.2313297672e-04 6.6815495449e+07 7.2706366338e-01 1.0000000000e+00
1.5749140853e+01 2.4042073629e-04 4.2759273172e-02 8.0053482843e+00 2.0468690124e-02 1.4866863718e+02 3.1199813517e+02 1.5500721463e+02 7.5728937072e+03 2.4732218780e-01 1.0000000000e-01 2.5132741229e+01 2.2107481633e-04 6.2076319150e+07 7.5941812420e-01 1.0000000000e+00
1.5384924110e+01 2.4042073629e-04 4.4304642177e-02 7.5811430331e+00 1.7914080168e-02 1.4756518440e+02 3.1356737375e+02 1.5052662728e+02 8.4026992101e+03 2.5518086332e-01 1.0000000000e-01 2.5132741229e+01 2.0289082610e-04 5.8420600678e+07 7.9211730220e-01 1.0000000000e+00
1.5038338200e+01 2.4042073629e-04 4.5886803965e-02 7.1749702001e+00 1.5590383314e-02 1.4676030838e+02 3.1168456144e+02 1.4627810498e+02 9.3825855353e+03 2.6333407894e-01 1.0000000000e-01 2.5132741229e+01 1.9957518312e-04 5.5761857249e+07 8.2500282654e-01 1.0000000000e+00
1.4710730618e+01 2.4042073629e-04 4.7506191390e-02 6.7869379368e+00 1.3496520989e-02 1.4625416053e+02 3.1272886991e+02 1.4227733068e+02 1.0541778195e+04 2.7179063138e-01 1.0000000000e-01 2.5132741229e+01 1.8982869386e-04 5.3931591612e+07 8.5792533558e-01 1.0000000000e+00
1.4403259468e+01 2.4042073629e-04 4.9163237311e-02 6.4105355378e+00 1.1626432887e-02 1.4604017247e+02 3.1118591929e+02 1.3853719619e+02 1.1915709447e+04 2.8055982498e-01 1.0000000000e-01 2.5132741229e+01 1.9066268408e-04 5.2846926395e+07 8.9074738752e-01 1.0000000000e+00
1.4116993975e+01 2.4042073629e-04 5.0858374584e-02 6.0560806324e+00 9.9699252403e-03 1.4611393883e+02 3.1180603692e+02 1.3506908867e+02 1.3547653108e+04 2.8965150755e-01 1.0000000000e-01 2.5132741229e+01 1.8757682505e-04 5.2508482509e+07 9.2334558982e-01 1.0000000000e+00
1.3852867879e+01 2.4042073629e-04 5.2592036063e-02 5.7134646838e+00 8.5137860959e-03 1.4646535108e+02 3.1273333295e+02 1.3188237911e+02 1.5490450150e+04 2.9907611146e-01 1.0000000000e-01 2.5132741229e+01 1.8639611645e-04 5.2958229357e+07 9.5561184021e-01 1.0000000000e+00
1.3611712384e+01 2.4042073629e-04 5.4364654606e-02 5.3816061795e+00 7.2427161412e-03 1.4710806511e+02 3.1203231818e+02 1.2898489116e+02 1.7808911553e+04 3.0884470007e-01 1.0000000000e-01 2.5132741229e+01 1.9214327006e-04 5.3973734275e+07 9.8745373427e-01 1.0000000000e+00
1.3394303444e+01 2.4042073629e-04 5.6176663070e-02 5.0696835555e+00 6.1402418365e-03 1.4802172687e+02 3.1507232002e+02 1.2638353865e+02 2.0582827520e+04 3.1896901971e-01 1.0000000000e-01 2.5132741229e+01 1.8870019766e-04 5.5639929430e+07 1.0187942907e+00 1.0000000000e+00
1.3201264107e+01 2.4042073629e-04 5.8028494309e-02 4.7796543495e+00 5.1895465361e-03 1.4917879022e+02 3.1615555212e+02 1.2408322243e+02 2.3910224442e+04 3.2946155719e-01 1.0000000000e-01 2.5132741229e+01 1.9406163624e-04 5.8219672894e+07 1.0495710820e+00 1.0000000000e+00
1.3033160781e+01 2.4042073629e-04 5.9920581182e-02 4.4990739577e+00 4.3739746196e-03 1.5059632865e+02 3.1803084432e+02 1.2208806501e+02 2.7912385332e+04 3.4033560279e-01 1.0000000000e-01 2.5132741229e+01 1.9957093647e-04 6.1669669428e+07 1.0797348945e+00 1.0000000000e+00
1.2890431093e+01 2.4042073629e-04 6.1853356543e-02 4.2288184051e+00 3.6775693106e-03 1.5224568568e+02 3.2108299515e+02 1.2040062171e+02 3.2739184919e+04 3.5160531894e-01 1.0000000000e-01 2.5132741229e+01 2.0288980952e-04 6.5766211928e+07 1.1092481930e+00 1.0000000000e+00
1.2773361033e+01 2.4042073629e-04 6.3827253249e-02 3.9805608167e+00 3.0853696806e-03 1.5407948385e+02 3.2381753461e+02 1.1902169190e+02 3.8576152689e+04 3.6328581453e-01 1.0000000000e-01 2.5132741229e+01 2.0820689453e-04 7.0409359478e+07 1.1380834362e+00 1.0000000000e+00
1.2682077472e+01 2.4042073629e-04 6.5842704156e-02 3.7434211768e+00 2.5836356518e-03 1.5610158055e+02 3.2617925508e+02 1.1795031047e+02 4.5652842105e+04 3.7539322524e-01 1.0000000000e-01 2.5132741229e+01 2.1813481282e-04 7.6495966456e+07 1.1662214250e+00 1.0000000000e+00
1.2616500271e+01 2.4042073629e-04 6.7900142121e-02 3.5194471490e+00 2.1598941169e-03 1.5826973912e+02 3.2732854236e+02 1.1718325868e+02 5.4254168183e+04 3.8794480030e-01 1.0000000000e-01 2.5132741229e+01 2.3442001532e-04 8.3664180434e+07 1.1936495417e+00 1.0000000000e+00
1.2576353738e+01 2.4042073629e-04 7.0000000000e-02 3.3100158592e+00 1.8030352705e-03 1.6055578976e+02 3.3120934806e+02 1.1671526734e+02 6.4732659006e+04 4.0095899605e-01 1.0000000000e-01 2.5132741229e+01 2.4240228517e-04 9.1761155639e+07 1.2203603688e+00 1.0000000000e+00
1.0714105313e-01 2.6101748018e-04 0.0000000000e+00 3.7283823849e+01 1.0776579395e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+01 5.4188325968e-04 3.7076518627e+03 0.0000000000e+00 1.0000000000e+00
1.0714131921e-01 2.6101748018e-04 7.2142710649e-08 3.7283823849e+01 1.0776579395e-01 5.7877343026e+03 1.2548004391e+04 2.6603130920e-06 2.4686062197e-05 1.0328831037e-01 1.0000000000e-01 2.5132741229e+01 1.3328807359e-13 3.9375357299e+06 2.0694183979e-03 1.0000000000e+00
1.0715807620e-01 2.6101748018e-04 5.7714168519e-07 3.7283823849e+01 1.0776579388e-01 5.7873208476e+03 1.2547325143e+04 1.7024253940e-04 1.5797456064e-03 1.0328831107e-01 1.0000000000e-01 2.5132741229e+01 -8.5684552339e-12 -2.5305690937e+08 1.6553420121e-02 1.0000000000e+00
1.0733474875e-01 2.6101748018e-04 1.9478531875e-06 3.7283823849e+01 1.0776579376e-01 5.7829648037e+03 1.2538864082e+04 1.9370694956e-03 1.7974808406e-02 1.0328831849e-01 1.0000000000e-01 2.5132741229e+01 9.8217643225e-11 2.8909487714e+09 5.5799090342e-02 1.0000000000e+00
1.0822345474e-01 2.6101748018e-04 4.6171334815e-06 3.7283823849e+01 1.0776579555e-01 5.7611845840e+03 1.2496027189e+04 1.0824637664e-02 1.0044594956e-01 1.0328835593e-01 1.0000000000e-01 2.5132741229e+01 1.4603632331e-06 4.2255244502e+13 1.3144686351e-01 1.0000000000e+00
1.1119582641e-01 2.6101748018e-04 9.0178388311e-06 3.7283809429e+01 1.0776579417e-01 5.6895978011e+03 1.2352499233e+04 4.0550133608e-02 3.7628019095e-01 1.0328848289e-01 1.0000000000e-01 2.5132741229e+01 -2.4630822706e-09 -6.7268700756e+10 2.5153001229e-01 1.0000000000e+00
1.1871039520e-01 2.6101748018e-04 1.5582825500e-05 3.7283766169e+01 1.0776579045e-01 5.5170984182e+03 1.1995126392e+04 1.1570057193e-01 1.0736298731e+00 1.0328881577e-01 1.0000000000e-01 2.5132741229e+01 -1.9884978325e-08 -4.6893135866e+11 4.1321185489e-01 1.0000000000e+00
1.3381441170e-01 2.6101748018e-04 2.4744949753e-05 3.7283694068e+01 1.0776578032e-01 5.2028577524e+03 1.1318256144e+04 2.6675151731e-01 2.4752896190e+00 1.0328953670e-01 1.0000000000e-01 2.5132741229e+01 8.8210102717e-08 1.5558799442e+12 5.9554496546e-01 1.0000000000e+00
1.5868414293e-01 2.6101748018e-04 3.6937067852e-05 3.7283542656e+01 1.0776576300e-01 4.7623212803e+03 1.0327263382e+04 5.1547041288e-01 4.7832483946e+00 1.0329087489e-01 1.0000000000e-01 2.5132741229e+01 -4.6449045307e-07 -5.1815950895e+12 7.6682579581e-01 1.0000000000e+00
1.9358429483e-01 2.6101748018e-04 5.2592036063e-05 3.7283304723e+01 1.0776573074e-01 4.2641963443e+03 9.2520881379e+03 8.6451109988e-01 8.0221336965e+00 1.0329307034e-01 1.0000000000e-01 2.5132741229e+01 6.9465369354e-05 4.4722686372e+14 9.0528504787e-01 1.0000000000e+00
2.3738972626e-01 2.6101748018e-04 7.2142710649e-05 3.7282713496e+01 1.0776569057e-01 3.7770719117e+03 8.1863629414e+03 1.3026311292e+00 1.2087623829e+01 1.0329635003e-01 1.0000000000e-01 2.5132741229e+01 1.0853519013e-05 3.7895418877e+13 1.0073349671e+00 1.0000000000e+00
2.8867797325e-01 2.6101748018e-04 9.6021947874e-05 3.7280665833e+01 1.0776559803e-01 3.3384384040e+03 7.1936997109e+03 1.8156172678e+00 1.6847837352e+01 1.0330092665e-01 1.0000000000e-01 2.5132741229e+01 -3.7029325006e-05 -6.7743765708e+13 1.0794848452e+00 1.0000000000e+00
3.4632265886e-01 2.6101748018e-04 1.2466260400e-04 3.7281848286e+01 1.0776545518e-01 2.9593161021e+03 6.4194620751e+03 2.3922199093e+00 2.2198392846e+01 1.0330700735e-01 1.0000000000e-01 2.5132741229e+01 6.2805904003e-05 6.5021252476e+13 1.1298516788e+00 1.0000000000e+00
4.0959903576e-01 2.6101748018e-04 1.5849753530e-04 3.7277529447e+01 1.0776523425e-01 2.6368611542e+03 5.7107663100e+03 3.0252090456e+00 2.8072217042e+01 1.0331480270e-01 1.0000000000e-01 2.5132741229e+01 2.2197730554e-04 1.2803937910e+14 1.1648849532e+00 1.0000000000e+00
4.7812039537e-01 2.6101748018e-04 1.9795959802e-04 3.7274205598e+01 1.0776482556e-01 2.3637117410e+03 5.0509330921e+03 3.7107390992e+00 3.4433676107e+01 1.0332453346e-01 1.0000000000e-01 2.5132741229e+01 2.4178843894e-04 7.5484450488e+13 1.1890927865e+00 1.0000000000e+00
5.5175620445e-01 2.6101748018e-04 2.4348164844e-04 3.7270030960e+01 1.0776444574e-01 2.1319955474e+03 4.6045156146e+03 4.4475306855e+00 4.1270853805e+01 1.0333643671e-01 1.0000000000e-01 2.5132741229e+01 2.0824810291e-04 4.0932214458e+13 1.2053483603e+00 1.0000000000e+00
6.3055766219e-01 2.6101748018e-04 2.9549654282e-04 3.7265070423e+01 1.0776375476e-01 1.9343000237e+03 4.1761417238e+03 5.2361282269e+00 4.8588954966e+01 1.0335076953e-01 1.0000000000e-01 2.5132741229e+01 2.3218728157e-04 2.8007811320e+13 1.2156814586e+00 1.0000000000e+00
7.1472932895e-01 2.6101748018e-04 3.5443713742e-04 3.7255791045e+01 1.0776289455e-01 1.7645822261e+03 3.8056472166e+03 6.0786165225e+00 5.6407324134e+01 1.0336781552e-01 1.0000000000e-01 2.5132741229e+01 2.5218269279e-04 1.9117178107e+13 1.2213012532e+00 1.0000000000e+00
8.0459881146e-01 2.6101748018e-04 4.2073628850e-04 3.7247326408e+01 1.0776169882e-01 1.6178710616e+03 3.4283610489e+03 6.9783201744e+00 6.4756961435e+01 1.0338788893e-01 1.0000000000e-01 2.5132741229e+01 2.8998427021e-04 1.3042846246e+13 1.2230670089e+00 1.0000000000e+00
9.0061906792e-01 2.6101748018e-04 4.9482685234e-04 3.7234910644e+01 1.0776012801e-01 1.4903373056e+03 3.1987039037e+03 7.9398285441e+00 7.3680578252e+01 1.0341134110e-01 1.0000000000e-01 2.5132741229e+01 2.8793602154e-04 9.1565206894e+12 1.2215402780e+00 1.0000000000e+00
1.0033414811e+00 2.6101748018e-04 5.7714168519e-04 3.7211218310e+01 1.0775811841e-01 1.3786512261e+03 2.9595112502e+03 8.9687291865e+00 8.3230194797e+01 1.0343856716e-01 1.0000000000e-01 2.5132741229e+01 3.0342107229e-04 6.5420536715e+12 1.2170632044e+00 1.0000000000e+00
1.1134408821e+00 2.6101748018e-04 6.6811364332e-04 3.7187360145e+01 1.0775547101e-01 1.2802841389e+03 2.7479313195e+03 1.0071862004e+01 9.3469611417e+01 1.0347001320e-01 1.0000000000e-01 2.5132741229e+01 3.1937060193e-04 4.7521843831e+12 1.2098773304e+00 1.0000000000e+00
1.2316879699e+00 2.6101748018e-04 7.6817558299e-04 3.7161447105e+01 1.0775212240e-01 1.1929896848e+03 2.4027738310e+03 1.1257047179e+01 1.0447169789e+02 1.0350618545e-01 1.0000000000e-01 2.5132741229e+01 4.6003122934e-04 3.4987922928e+12 1.2000964272e+00 1.0000000000e+00
1.3590693628e+00 2.6101748018e-04 8.7776036047e-04 3.7118287547e+01 1.0774797992e-01 1.1155713720e+03 2.3280872746e+03 1.2534294228e+01 1.1632973757e+02 1.0354765882e-01 1.0000000000e-01 2.5132741229e+01 4.0439658067e-04 2.6264859942e+12 1.1878900408e+00 1.0000000000e+00
1.4965992531e+00 2.6101748018e-04 9.9730083201e-04 3.7075877837e+01 1.0774269935e-01 1.0462161819e+03 2.2171503228e+03 1.3913921180e+01 1.2914026903e+02 1.0359509010e-01 1.0000000000e-01 2.5132741229e+01 3.9298604473e-04 1.9994939005e+12 1.1732427573e+00 1.0000000000e+00
1.6455081020e+00 2.6101748018e-04 1.1272298539e-03 3.7019415674e+01 1.0773626692e-01 9.8389044095e+02 2.0921713805e+03 1.5408454592e+01 1.4302012714e+02 1.0364922938e-01 1.0000000000e-01 2.5132741229e+01 4.0529783824e-04 1.5428617963e+12 1.1561827809e+00 1.0000000000e+00
1.8071910642e+00 2.6101748018e-04 1.2679802824e-03 3.6943233934e+01 1.0772837729e-01 9.2764344189e+02 1.9709528787e+03 1.7032124400e+01 1.5810248728e+02 1.0371093488e-01 1.0000000000e-01 2.5132741229e+01 4.2705211810e-04 1.2062460452e+12 1.1367260494e+00 1.0000000000e+00
1.9832283000e+00 2.6101748018e-04 1.4199849737e-03 3.6860397287e+01 1.0771878339e-01 8.7669087189e+02 1.8580411212e+03 1.8801081769e+01 1.7453856400e+02 1.0378118947e-01 1.0000000000e-01 2.5132741229e+01 4.5416267426e-04 9.5512762709e+11 1.1148835978e+00 1.0000000000e+00
2.1753450585e+00 2.6101748018e-04 1.5836767842e-03 3.6759549852e+01 1.0770717234e-01 8.3020924571e+02 1.6189337558e+03 2.0733014939e+01 1.9249428324e+02 1.0386111970e-01 1.0000000000e-01 2.5132741229e+01 7.2295163897e-04 7.6353955904e+11 1.0906437486e+00 1.0000000000e+00
2.3856932607e+00 2.6101748018e-04 1.7594885700e-03 3.6646394804e+01 1.0769332809e-01 7.8808609326e+02 1.5905727489e+03 2.2850004526e+01 2.1217660305e+02 1.0395201325e-01 1.0000000000e-01 2.5132741229e+01 6.4117728363e-04 6.1989310090e+11 1.0641155426e+00 1.0000000000e+00
2.6163882909e+00 2.6101748018e-04 1.9478531875e-03 3.6503966819e+01 1.0767677792e-01 7.4950711493e+02 1.5746599653e+03 2.5173891700e+01 2.3379127966e+02 1.0405534605e-01 1.0000000000e-01 2.5132741229e+01 5.5302147660e-04 5.0845634716e+11 1.0353029558e+00 1.0000000000e+00
2.8698882879e+00 2.6101748018e-04 2.1492034929e-03 3.6349880128e+01 1.0765715326e-01 7.1406168928e+02 1.4953144766e+03 2.7730127207e+01 2.5757812061e+02 1.0417280193e-01 1.0000000000e-01 2.5132741229e+01 5.9289969879e-04 4.2093494088e+11 1.0043007951e+00 1.0000000000e+00
3.1489024982e+00 2.6101748018e-04 2.3639723425e-03 3.6161329240e+01 1.0763395250e-01 6.8146123273e+02 1.4194636720e+03 3.0546893249e+01 2.8380350754e+02 1.0430629802e-01 1.0000000000e-01 2.5132741229e+01 6.4294580755e-04 3.5186479772e+11 9.7125710605e-01 1.0000000000e+00
3.4563338131e+00 2.6101748018e-04 2.5925925926e-03 3.5955373210e+01 1.0760671812e-01 6.5139790354e+02 1.3539908738e+03 3.3654574723e+01 3.1275533081e+02 1.0445800996e-01 1.0000000000e-01 2.5132741229e+01 6.8668297351e-04 2.9676444759e+11 9.3635870983e-01 1.0000000000e+00
3.7947589660e+00 2.6101748018e-04 2.8354970993e-03 3.5717202528e+01 1.0757488411e-01 6.2308909045e+02 1.0974991901e+03 3.7080549645e+01 3.4469523209e+02 1.0463039940e-01 1.0000000000e-01 2.5132741229e+01 1.6571792165e-03 2.5059741261e+11 8.9978288510e-01 1.0000000000e+00
4.1686451289e+00 2.6101748018e-04 3.0931187191e-03 3.5452563631e+01 1.0753771228e-01 5.9766276052e+02 1.0924059872e+03 4.0871728253e+01 3.8006879063e+02 1.0482621471e-01 1.0000000000e-01 2.5132741229e+01 1.4587029415e-03 2.1551331182e+11 8.6199874987e-01 1.0000000000e+00
4.5804008696e+00 2.6101748018e-04 3.3658903080e-03 3.5158695055e+01 1.0749451054e-01 5.7399391722e+02 1.1769294621e+03 4.5054612270e+01 4.1913407527e+02 1.0504854362e-01 1.0000000000e-01 2.5132741229e+01 8.6978944187e-04 1.8653092489e+11 8.2324068995e-01 1.0000000000e+00
5.0329494758e+00 2.6101748018e-04 3.6542447225e-03 3.4839043222e+01 1.0744442381e-01 5.5176116391e+02 1.0710311329e+03 4.9661423017e+01 4.6220568043e+02 1.0530079744e-01 1.0000000000e-01 2.5132741229e+01 1.2084900466e-03 1.6174509191e+11 7.8389442138e-01 1.0000000000e+00
5.5295252657e+00 2.6101748018e-04 3.9586148187e-03 3.4481350989e+01 1.0738657018e-01 5.3107033016e+02 1.0508866504e+03 5.4728159843e+01 5.0963691039e+02 1.0558671865e-01 1.0000000000e-01 2.5132741229e+01 1.1592024637e-03 1.4109824688e+11 7.4443242811e-01 1.0000000000e+00
6.0725399203e+00 2.6101748018e-04 4.2794334530e-03 3.4092590508e+01 1.0731981467e-01 5.1173648457e+02 1.0221319369e+03 6.0283128916e+01 5.6171480637e+02 1.0591038321e-01 1.0000000000e-01 2.5132741229e+01 1.1659289926e-03 1.2353658530e+11 7.0530383564e-01 1.0000000000e+00
6.6638716967e+00 2.6101748018e-04 4.6171334815e-03 3.3675364617e+01 1.0724295021e-01 4.9362927603e+02 9.8736839767e+02 6.6349923177e+01 6.1868797015e+02 1.0627618436e-01 1.0000000000e-01 2.5132741229e+01 1.2170071807e-03 1.0846238003e+11 6.6696643307e-01 1.0000000000e+00
7.2996916961e+00 2.6101748018e-04 4.9721477606e-03 3.3232831334e+01 1.0715458200e-01 4.7496518949e+02 7.3626876029e+02 7.2894015141e+01 6.8026969801e+02 1.0668883347e-01 1.0000000000e-01 2.5132741229e+01 4.5531724934e-03 9.3558414554e+10 6.2976855368e-01 1.0000000000e+00
7.9918878393e+00 2.6101748018e-04 5.3449091466e-03 3.2757412861e+01 1.0705317211e-01 4.5979735166e+02 7.3551278305e+02 8.0043942607e+01 7.4770266989e+02 1.0715324362e-01 1.0000000000e-01 2.5132741229e+01 4.0618303408e-03 8.3034029088e+10 5.9432139817e-01 1.0000000000e+00
8.7312329828e+00 2.6101748018e-04 5.7358504956e-03 3.2247760912e+01 1.0693684657e-01 4.4515639788e+02 7.3442724733e+02 8.7711105227e+01 8.2021406130e+02 1.0767465937e-01 1.0000000000e-01 2.5132741229e+01 3.6178616110e-03 7.3416435906e+10 5.6079344046e-01 1.0000000000e+00
