# M_T	 rho_0	 phi_0	 R_F	 N_F	 R_B	 R_B_0	 N_B	 N_B/N_F	 omega	 mu	 lambda	 k2	 lambda_tidal	 phi_1_0	 H_0	 
1.1606740143e+00 6.4413134508e-07 1.1272298539e-03 3.3244189378e+02 5.3977271542e-01 8.4100630220e+02 1.8623583244e+03 6.2710403326e+00 1.1617927608e+01 1.0106316359e-01 1.0000000000e-01 2.5132741229e+00 1.0247266137e-04 2.1801955096e+11 1.0437137312e+00 1.0000000000e+00
1.2516733805e+00 6.4413134508e-07 1.2679802824e-03 3.1539977316e+02 5.1511533602e-01 8.0949325599e+02 1.6177387494e+03 7.4284590512e+00 1.4420962708e+01 1.0108495169e-01 1.0000000000e-01 2.5132741229e+00 1.9538396544e-04 2.0559144081e+11 1.1352518419e+00 1.0000000000e+00
1.3505868278e+00 6.4413134508e-07 1.4199849737e-03 2.9860316310e+02 4.8875185793e-01 7.7880160409e+02 1.7183042992e+03 8.6825582219e+00 1.7764757476e+01 1.0111032230e-01 1.0000000000e-01 2.5132741229e+00 1.3556533728e-04 1.9285114917e+11 1.2288918837e+00 1.0000000000e+00
1.4567188522e+00 6.4413134508e-07 1.5836767842e-03 2.8222323816e+02 4.6098216721e-01 7.4806888357e+02 1.6473630782e+03 1.0023492130e+01 2.1743774148e+01 1.0113962928e-01 1.0000000000e-01 2.5132741229e+00 1.5299252305e-04 1.7627624384e+11 1.3243601267e+00 1.0000000000e+00
1.5695115791e+00 6.4413134508e-07 1.7594885700e-03 2.6638786919e+02 4.3213983504e-01 7.1801362968e+02 1.5406709837e+03 1.1442470918e+01 2.6478630274e+01 1.0117323463e-01 1.0000000000e-01 2.5132741229e+00 1.9231553016e-04 1.5854091592e+11 1.4218126552e+00 1.0000000000e+00
1.6883654807e+00 6.4413134508e-07 1.9478531875e-03 2.5117331002e+02 4.0258121682e-01 6.8891878051e+02 1.4948016738e+03 1.2930066195e+01 3.2117907281e+01 1.0121151955e-01 1.0000000000e-01 2.5132741229e+00 1.9897707104e-04 1.4102617423e+11 1.5212782367e+00 1.0000000000e+00
1.8126545668e+00 6.4413134508e-07 2.1492034929e-03 2.3663001682e+02 3.7267421878e-01 6.6087913425e+02 1.4412164140e+03 1.4476473885e+01 3.8844849349e+01 1.0125488535e-01 1.0000000000e-01 2.5132741229e+00 2.1016065495e-04 1.2410048656e+11 1.6226297564e+00 1.0000000000e+00
1.9417816104e+00 6.4413134508e-07 2.3639723425e-03 2.2277223670e+02 3.4278686217e-01 6.3399752110e+02 1.3845808059e+03 1.6072181144e+01 4.6886806112e+01 1.0130375283e-01 1.0000000000e-01 2.5132741229e+00 2.2401813079e-04 1.0825674356e+11 1.7256501165e+00 1.0000000000e+00
2.0751752646e+00 6.4413134508e-07 2.5925925926e-03 2.0961020079e+02 3.1327617091e-01 6.0831370467e+02 1.3282274869e+03 1.7708047509e+01 5.6525357348e+01 1.0135856265e-01 1.0000000000e-01 2.5132741229e+00 2.3884605024e-04 9.3769576255e+10 1.8299892599e+00 1.0000000000e+00
2.2122985013e+00 6.4413134508e-07 2.8354970993e-03 1.9713499020e+02 2.8447730548e-01 5.8384829858e+02 1.2737570596e+03 1.9375496220e+01 6.8109110451e+01 1.0141977467e-01 1.0000000000e-01 2.5132741229e+00 2.5361550802e-04 8.0758737300e+10 1.9351617527e+00 1.0000000000e+00
2.3525120650e+00 6.4413134508e-07 3.0931187191e-03 1.8532697909e+02 2.5669370841e-01 5.6030111824e+02 1.0861716012e+03 2.1065231008e+01 8.2063682580e+01 1.0148787106e-01 1.0000000000e-01 2.5132741229e+00 4.7905994356e-04 6.8781106434e+10 2.0403966160e+00 1.0000000000e+00
2.4957982771e+00 6.4413134508e-07 3.3658903080e-03 1.7416865416e+02 2.3018817224e-01 5.3851109287e+02 1.1724705303e+03 2.2774641764e+01 9.8939235418e+01 1.0156333248e-01 1.0000000000e-01 2.5132741229e+00 2.8105625537e-04 5.9140888138e+10 2.1454423697e+00 1.0000000000e+00
2.6412934658e+00 6.4413134508e-07 3.6542447225e-03 1.6363604911e+02 2.0517688621e-01 5.1752398239e+02 1.0641853462e+03 2.4493025576e+01 1.1937516954e+02 1.0164668139e-01 1.0000000000e-01 2.5132741229e+00 3.8791753215e-04 5.0282069842e+10 2.2489736630e+00 1.0000000000e+00
2.7888928674e+00 6.4413134508e-07 3.9586148187e-03 1.5370416657e+02 1.8182441903e-01 4.9771347819e+02 1.0459252983e+03 2.6217865139e+01 1.4419331176e+02 1.0173843123e-01 1.0000000000e-01 2.5132741229e+00 3.5988700212e-04 4.2781665341e+10 2.3503887250e+00 1.0000000000e+00
2.9382476769e+00 6.4413134508e-07 4.2794334530e-03 1.4434922768e+02 1.6024256891e-01 4.7893767141e+02 1.0217450438e+03 2.7944696088e+01 1.7438996565e+02 1.0183911518e-01 1.0000000000e-01 2.5132741229e+00 3.4351922875e-04 3.6328832060e+10 2.4487300301e+00 1.0000000000e+00
3.0891370591e+00 6.4413134508e-07 4.6171334815e-03 1.3554526173e+02 1.4049130119e-01 4.6112629259e+02 9.9259318454e+02 2.9670862676e+01 2.1119359294e+02 1.0194927413e-01 1.0000000000e-01 2.5132741229e+00 3.3671900207e-04 3.0811481189e+10 2.5431384870e+00 1.0000000000e+00
3.2413934298e+00 6.4413134508e-07 4.9721477606e-03 1.2726802120e+02 1.2258240373e-01 4.4425509421e+02 9.6048321553e+02 3.1394726714e+01 2.5611120160e+02 1.0206945870e-01 1.0000000000e-01 2.5132741229e+00 3.3639825655e-04 2.6115174180e+10 2.6328075281e+00 1.0000000000e+00
3.3948994967e+00 6.4413134508e-07 5.3449091466e-03 1.1949428963e+02 1.0648509449e-01 4.2827134172e+02 9.2759210610e+02 3.3115583099e+01 3.1098796744e+02 1.0220022985e-01 1.0000000000e-01 2.5132741229e+00 3.3932749825e-04 2.2130691494e+10 2.7170153859e+00 1.0000000000e+00
3.5495828510e+00 6.4413134508e-07 5.7358504956e-03 1.1219899756e+02 9.2133074342e-02 4.1310562365e+02 8.9529753732e+02 3.4833536632e+01 3.7807852262e+02 1.0234216071e-01 1.0000000000e-01 2.5132741229e+00 3.4336115344e-04 1.8757750156e+10 2.7951500217e+00 1.0000000000e+00
3.7054090536e+00 6.4413134508e-07 6.1454046639e-03 1.0535918088e+02 7.9432316842e-02 3.9872025290e+02 8.6424106963e+02 3.6549356293e+01 4.6013206899e+02 1.0249583925e-01 1.0000000000e-01 2.5132741229e+00 3.4738504730e-04 1.5906700434e+10 2.8667258821e+00 1.0000000000e+00
3.8623735257e+00 6.4413134508e-07 6.5740045079e-03 9.8951666363e+01 6.8268939042e-02 3.8506250934e+02 8.3460624291e+02 3.8264316435e+01 5.6049379076e+02 1.0266187188e-01 1.0000000000e-01 2.5132741229e+00 3.5098826392e-04 1.3498842456e+10 2.9313919440e+00 1.0000000000e+00
4.0203046716e+00 6.4413134508e-07 7.0220828837e-03 9.2953086145e+01 5.8516607834e-02 3.7196136258e+02 7.2373775086e+02 3.9978102815e+01 6.8319241827e+02 1.0284089425e-01 1.0000000000e-01 2.5132741229e+00 6.0544652874e-04 1.1417835051e+10 2.9887978535e+00 1.0000000000e+00
4.1797968553e+00 6.4413134508e-07 7.4900726477e-03 8.7346828190e+01 5.0043086961e-02 3.5976935685e+02 7.7966245920e+02 4.1698336463e+01 8.3324868620e+02 1.0303354375e-01 1.0000000000e-01 2.5132741229e+00 3.5634526607e-04 9.7495808778e+09 3.0392562890e+00 1.0000000000e+00
4.3402614392e+00 6.4413134508e-07 7.9784066561e-03 8.2092559292e+01 4.2715639321e-02 3.4800318586e+02 7.1153350962e+02 4.3420493134e+01 1.0165010714e+03 1.0324053129e-01 1.0000000000e-01 2.5132741229e+00 4.7845242545e-04 8.2873882741e+09 3.0823497302e+00 1.0000000000e+00
4.5020593139e+00 6.4413134508e-07 8.4875177651e-03 7.7187344947e+01 3.6405311315e-02 3.3683706683e+02 7.0218363942e+02 4.5149783493e+01 1.2401977036e+03 1.0346257336e-01 1.0000000000e-01 2.5132741229e+00 4.3596848029e-04 7.0681877275e+09 3.1184432784e+00 1.0000000000e+00
4.6651150768e+00 6.4413134508e-07 9.0178388311e-03 7.2603462384e+01 3.0989974456e-02 3.2619902152e+02 6.9026093031e+02 4.6886869515e+01 1.5129689630e+03 1.0370044441e-01 1.0000000000e-01 2.5132741229e+00 4.0547720389e-04 6.0343203590e+09 3.1476757648e+00 1.0000000000e+00
4.8294473475e+00 6.4413134508e-07 9.5698027103e-03 6.8315813304e+01 2.6356369631e-02 3.1604917095e+02 6.8516113745e+02 4.8633303065e+01 1.8452201022e+03 1.0395496395e-01 1.0000000000e-01 2.5132741229e+00 3.5971168088e-04 5.1584859527e+09 3.1703316023e+00 1.0000000000e+00
4.9950189644e+00 6.4413134508e-07 1.0143842259e-02 6.4311412347e+01 2.2401265739e-02 3.0634499726e+02 6.5942081559e+02 5.0389967955e+01 2.2494250344e+03 1.0422700648e-01 1.0000000000e-01 2.5132741229e+00 3.7263380127e-04 4.4126719384e+09 3.1867183643e+00 1.0000000000e+00
5.1618159808e+00 6.4413134508e-07 1.0740390333e-02 6.0574966926e+01 1.9031905974e-02 2.9707120786e+02 6.4192222460e+02 5.2157893310e+01 2.7405501783e+03 1.0451750360e-01 1.0000000000e-01 2.5132741229e+00 3.6515085846e-04 3.7798231289e+09 3.1972132463e+00 1.0000000000e+00
5.3297623155e+00 6.4413134508e-07 1.1359879790e-02 5.7070729448e+01 1.6165934017e-02 2.8820682141e+02 6.2412425653e+02 5.3937366457e+01 3.3364831504e+03 1.0482745135e-01 1.0000000000e-01 2.5132741229e+00 3.6037183786e-04 3.2412611941e+09 3.2021896453e+00 1.0000000000e+00
5.4987582464e+00 6.4413134508e-07 1.2002743484e-02 5.3798952266e+01 1.3730957740e-02 2.7970780593e+02 6.0651446443e+02 5.5728333365e+01 4.0585904071e+03 1.0515791316e-01 1.0000000000e-01 2.5132741229e+00 3.5693158495e-04 2.7822807854e+09 3.2020371059e+00 1.0000000000e+00
5.6686700215e+00 6.4413134508e-07 1.2669414273e-02 5.0738437735e+01 1.1663864387e-02 2.7155292052e+02 5.8932263364e+02 5.7530293506e+01 4.9323527431e+03 1.0551002430e-01 1.0000000000e-01 2.5132741229e+00 3.5409351521e-04 2.3905369551e+09 3.1971469851e+00 1.0000000000e+00
5.8393280385e+00 6.4413134508e-07 1.3360325013e-02 4.7874051889e+01 9.9100160673e-03 2.6374185514e+02 5.7272564915e+02 5.9342284063e+01 5.9881117911e+03 1.0588499572e-01 1.0000000000e-01 2.5132741229e+00 3.5124428374e-04 2.0556808824e+09 3.1879061611e+00 1.0000000000e+00
6.0105251198e+00 6.4413134508e-07 1.4075908560e-02 4.5191626916e+01 8.4223745651e-03 2.5623085179e+02 5.5676835046e+02 6.1162864779e+01 7.2619502144e+03 1.0628411776e-01 1.0000000000e-01 2.5132741229e+00 3.4813455604e-04 1.7690288687e+09 3.1746923139e+00 1.0000000000e+00
6.1820153070e+00 6.4413134508e-07 1.4816597770e-02 4.2678220716e+01 7.1606370487e-03 2.4902179232e+02 5.4142308690e+02 6.2990107308e+01 8.7967183477e+03 1.0670876360e-01 1.0000000000e-01 2.5132741229e+00 3.4473279096e-04 1.5232920179e+09 3.1578707771e+00 1.0000000000e+00
6.3535130159e+00 6.4413134508e-07 1.5582825500e-02 4.0324150147e+01 6.0903992873e-03 2.4207541781e+02 5.2666536582e+02 6.4821587093e+01 1.0643240949e+04 1.0716039254e-01 1.0000000000e-01 2.5132741229e+00 3.4101016371e-04 1.3123476068e+09 3.1377925757e+00 1.0000000000e+00
6.5246923854e+00 6.4413134508e-07 1.6375024606e-02 3.8115377177e+01 5.1823803289e-03 2.3539245649e+02 5.1246638293e+02 6.6654375761e+01 1.2861729848e+04 1.0764055301e-01 1.0000000000e-01 2.5132741229e+00 3.3694019381e-04 1.1310432131e+09 3.1147933204e+00 1.0000000000e+00
6.6951872736e+00 6.4413134508e-07 1.7193627944e-02 3.6034828328e+01 4.4117211569e-03 2.2894109746e+02 4.9882385986e+02 6.8485038787e+01 1.5523428692e+04 1.0815088541e-01 1.0000000000e-01 2.5132741229e+00 3.3240297878e-04 9.7503758451e+08 3.0891928454e+00 1.0000000000e+00
6.8645914182e+00 6.4413134508e-07 1.8039068370e-02 3.4085084811e+01 3.7573568767e-03 2.2273868818e+02 4.8568131280e+02 7.0309633312e+01 1.8712524686e+04 1.0869312467e-01 1.0000000000e-01 2.5132741229e+00 3.2752678698e-04 8.4066303051e+08 3.0612952233e+00 1.0000000000e+00
7.0324595166e+00 6.4413134508e-07 1.8911778740e-02 3.2249815786e+01 3.2014545596e-03 2.1673933649e+02 4.7305191458e+02 7.2123714295e+01 2.2528420427e+04 1.0926910262e-01 1.0000000000e-01 2.5132741229e+00 3.2215162647e-04 7.2481852896e+08 3.0313892453e+00 1.0000000000e+00
7.1983085234e+00 6.4413134508e-07 1.9812191912e-02 3.0524161658e+01 2.7289363535e-03 2.1093818277e+02 4.6085697434e+02 7.3922341709e+01 2.7088334844e+04 1.0988074998e-01 1.0000000000e-01 2.5132741229e+00 3.1647235167e-04 6.2487333005e+08 2.9997489050e+00 1.0000000000e+00
7.3616200396e+00 6.4413134508e-07 2.0740740741e-02 2.8898742108e+01 2.3270627300e-03 2.0534065623e+02 4.4913145380e+02 7.5700098397e+01 3.2530321345e+04 1.1053009817e-01 1.0000000000e-01 2.5132741229e+00 3.1028914672e-04 5.3859431640e+08 2.9666341538e+00 1.0000000000e+00
7.5218430484e+00 6.4413134508e-07 2.1697858083e-02 2.7367652077e+01 1.9850674247e-03 1.9992604229e+02 4.3781033961e+02 7.7451110963e+01 3.9016866631e+04 1.1121928076e-01 1.0000000000e-01 2.5132741229e+00 3.0376279253e-04 4.6407886114e+08 2.9322914531e+00 1.0000000000e+00
7.6783977528e+00 6.4413134508e-07 2.2683976795e-02 2.5923176778e+01 1.6938571408e-03 1.9470140683e+02 4.2690069767e+02 7.9169082197e+01 4.6738937003e+04 1.1195053458e-01 1.0000000000e-01 2.5132741229e+00 2.9680767923e-04 3.9970432818e+08 2.8969544521e+00 1.0000000000e+00
7.8306800901e+00 6.4413134508e-07 2.3699529733e-02 2.4560651285e+01 1.4457463516e-03 1.8961777176e+02 4.1636831613e+02 8.0847330968e+01 5.5920826552e+04 1.1272620057e-01 1.0000000000e-01 2.5132741229e+00 2.8949873000e-04 3.4408280832e+08 2.8608444593e+00 1.0000000000e+00
7.9780671468e+00 6.4413134508e-07 2.4744949753e-02 2.3272209398e+01 1.2342396573e-03 1.8471161290e+02 4.0620537205e+02 8.2478842477e+01 6.6825629843e+04 1.1354872428e-01 1.0000000000e-01 2.5132741229e+00 2.8181532922e-04 2.9602511784e+08 2.8241708797e+00 1.0000000000e+00
8.1199232778e+00 6.4413134508e-07 2.5820669711e-02 2.2058024160e+01 1.0538435227e-03 1.7995351309e+02 3.9638244828e+02 8.4056327300e+01 7.9761677603e+04 1.1442065610e-01 1.0000000000e-01 2.5132741229e+00 2.7384637863e-04 2.5450967126e+08 2.7871314901e+00 1.0000000000e+00
8.2556071334e+00 6.4413134508e-07 2.6927122464e-02 2.0910077956e+01 8.9990805676e-04 1.7533549800e+02 3.8690633674e+02 8.5572292039e+01 9.5090038806e+04 1.1534465127e-01 1.0000000000e-01 2.5132741229e+00 2.6553491383e-04 2.1865748964e+08 2.7499126629e+00 1.0000000000e+00
8.3844792466e+00 6.4413134508e-07 2.8064740869e-02 1.9817050957e+01 7.6849608254e-04 1.7086099961e+02 3.7776570315e+02 8.7019118353e+01 1.1323300187e+05 1.1632346959e-01 1.0000000000e-01 2.5132741229e+00 2.5688238069e-04 1.8771049127e+08 2.7126894439e+00 1.0000000000e+00
8.5059101850e+00 6.4413134508e-07 2.9233957780e-02 1.8786542591e+01 6.5626999498e-04 1.6652285110e+02 3.6892384821e+02 8.8389150954e+01 1.3468412640e+05 1.1735997511e-01 1.0000000000e-01 2.5132741229e+00 2.4804739423e-04 1.6101352384e+08 2.6756255655e+00 1.0000000000e+00
8.6192891041e+00 6.4413134508e-07 3.0435206055e-02 1.7811212992e+01 5.6039908920e-04 1.6231371262e+02 3.6038819830e+02 8.9674793272e+01 1.6001952002e+05 1.1845713568e-01 1.0000000000e-01 2.5132741229e+00 2.3899190719e-04 1.3799975073e+08 2.6388734416e+00 1.0000000000e+00
8.7240325002e+00 6.4413134508e-07 3.1668918550e-02 1.6886397236e+01 4.7847853611e-04 1.5822893366e+02 3.5215410292e+02 9.0868609028e+01 1.8991156796e+05 1.1961802254e-01 1.0000000000e-01 2.5132741229e+00 2.2973546076e-04 1.1817776524e+08 2.6025740745e+00 1.0000000000e+00
8.8195928750e+00 6.4413134508e-07 3.2935528121e-02 1.6009557375e+01 4.0846603516e-04 1.5426593300e+02 3.4418944834e+02 9.1963426746e+01 2.2514338728e+05 1.2084581008e-01 1.0000000000e-01 2.5132741229e+00 2.2039767982e-04 1.0112093375e+08 2.5668569667e+00 1.0000000000e+00
8.9054673101e+00 6.4413134508e-07 3.4235467624e-02 1.5182712232e+01 3.4862268623e-04 1.5041200648e+02 3.3651106292e+02 9.2952447445e+01 2.6662764966e+05 1.2214377583e-01 1.0000000000e-01 2.5132741229e+00 2.1095722894e-04 8.6458664237e+07 2.5318400713e+00 1.0000000000e+00
8.9812054024e+00 6.4413134508e-07 3.5569169916e-02 1.4388471085e+01 2.9746850647e-04 1.4669404771e+02 3.2910154150e+02 9.3829349315e+01 3.1542616202e+05 1.2351530081e-01 1.0000000000e-01 2.5132741229e+00 2.0144517085e-04 7.3868628819e+07 2.4976297305e+00 1.0000000000e+00
9.0464165973e+00 6.4413134508e-07 3.6937067852e-02 1.3644404908e+01 2.5374263254e-04 1.4307056266e+02 3.2196368880e+02 9.4588389648e+01 3.7277294991e+05 1.2496387047e-01 1.0000000000e-01 2.5132741229e+00 1.9194018818e-04 6.3070356097e+07 2.4643206786e+00 1.0000000000e+00
9.1007765870e+00 6.4413134508e-07 3.8339594290e-02 1.2930224527e+01 2.1636889578e-04 1.3955079467e+02 3.1506244942e+02 9.5224499940e+01 4.4010253690e+05 1.2649307621e-01 1.0000000000e-01 2.5132741229e+00 1.8251972078e-04 5.3819777753e+07 2.4319961115e+00 1.0000000000e+00
9.1440326057e+00 6.4413134508e-07 3.9777182085e-02 1.2259967972e+01 1.8442860218e-04 1.3614878175e+02 3.0841186137e+02 9.5733371682e+01 5.1908093728e+05 1.2810661770e-01 1.0000000000e-01 2.5132741229e+00 1.7321352930e-04 4.5904534042e+07 2.4007278239e+00 1.0000000000e+00
9.1760074887e+00 6.4413134508e-07 4.1250264094e-02 1.1613245130e+01 1.5713703092e-04 1.3285891447e+02 3.0200631521e+02 9.6111530708e+01 6.1164150898e+05 1.2980830618e-01 1.0000000000e-01 2.5132741229e+00 1.6401289747e-04 3.9139932629e+07 2.3705764194e+00 1.0000000000e+00
9.1966023165e+00 6.4413134508e-07 4.2759273172e-02 1.1004714099e+01 1.3382368552e-04 1.2966628958e+02 2.9583090770e+02 9.6356397139e+01 7.2002498486e+05 1.3160206877e-01 1.0000000000e-01 2.5132741229e+00 1.5503015524e-04 3.3365400935e+07 2.3415915838e+00 1.0000000000e+00
9.2057977409e+00 6.4413134508e-07 4.4304642177e-02 1.0426378897e+01 1.1391426973e-04 1.2656291110e+02 2.8989240910e+02 9.6466331189e+01 8.4683272273e+05 1.3349195404e-01 1.0000000000e-01 2.5132741229e+00 1.4625208587e-04 2.8441556102e+07 2.3138124712e+00 1.0000000000e+00
9.2036537634e+00 6.4413134508e-07 4.5886803965e-02 9.8830414393e+00 9.6918108612e-05 1.2356839047e+02 2.8418089835e+02 9.6440661111e+01 9.9507370183e+05 1.3548213884e-01 1.0000000000e-01 2.5132741229e+00 1.3774305240e-04 2.4247495573e+07 2.2872681223e+00 1.0000000000e+00
9.1903082368e+00 6.4413134508e-07 4.7506191390e-02 9.3566044168e+00 8.2414401227e-05 1.2067935335e+02 2.7869300112e+02 9.6279695504e+01 1.1682387310e+06 1.3757693659e-01 1.0000000000e-01 2.5132741229e+00 1.2948728110e-04 2.0678546850e+07 2.2619779780e+00 1.0000000000e+00
9.1659739401e+00 6.4413134508e-07 4.9163237311e-02 8.8597792065e+00 7.0042945272e-05 1.1787897862e+02 2.7341189629e+02 9.5984717145e+01 1.3703695179e+06 1.3978080723e-01 1.0000000000e-01 2.5132741229e+00 1.2157424574e-04 1.7644191878e+07 2.2379524183e+00 1.0000000000e+00
9.1309345692e+00 6.4413134508e-07 5.0858374584e-02 8.3890544977e+00 5.9495102411e-05 1.1516378382e+02 2.6836363390e+02 9.5557961537e+01 1.6061483662e+06 1.4209836870e-01 1.0000000000e-01 2.5132741229e+00 1.1395012155e-04 1.5066345246e+07 2.2151933817e+00 1.0000000000e+00
9.0855396267e+00 6.4413134508e-07 5.2592036063e-02 7.9472782734e+00 5.0506799617e-05 1.1256613500e+02 2.6350674874e+02 9.5002579189e+01 1.8809859249e+06 1.4453441026e-01 1.0000000000e-01 2.5132741229e+00 1.0672021736e-04 1.2877724328e+07 2.1936949725e+00 1.0000000000e+00
9.0301984897e+00 6.4413134508e-07 5.4364654606e-02 7.5175068378e+00 4.2851173524e-05 1.1005433665e+02 2.5885384405e+02 9.4322584164e+01 2.2011668854e+06 1.4709390779e-01 1.0000000000e-01 2.5132741229e+00 9.9827888472e-05 1.1020517063e+07 2.1734441414e+00 1.0000000000e+00
8.9653738027e+00 6.4413134508e-07 5.6176663070e-02 7.1188613318e+00 3.6334473428e-05 1.0763271481e+02 2.5440924588e+02 9.3522790308e+01 2.5739409845e+06 1.4978204093e-01 1.0000000000e-01 2.5132741229e+00 9.3304056078e-05 9.4451151281e+06 2.1544213261e+00 1.0000000000e+00
8.8915744521e+00 6.4413134508e-07 5.8028494309e-02 6.7372244124e+00 3.0790258123e-05 1.0530191839e+02 2.5015883688e+02 9.2608737858e+01 3.0077285319e+06 1.5260421243e-01 1.0000000000e-01 2.5132741229e+00 8.7148505816e-05 8.1090542198e+06 2.1366011292e+00 1.0000000000e+00
8.8093482282e+00 6.4413134508e-07 5.9920581182e-02 6.3681330379e+00 2.6075923122e-05 1.0305751319e+02 2.4609818285e+02 9.1586611530e+01 3.5123056277e+06 1.5556606972e-01 1.0000000000e-01 2.5132741229e+00 8.1355166833e-05 6.9760521877e+06 2.1199529683e+00 1.0000000000e+00
8.7192744638e+00 6.4413134508e-07 6.1853356543e-02 6.0288409377e+00 2.2069980474e-05 1.0091675294e+02 2.4222977128e+02 9.0463153692e+01 4.0989231413e+06 1.5867352880e-01 1.0000000000e-01 2.5132741229e+00 7.5941176086e-05 6.0151678503e+06 2.1044417144e+00 1.0000000000e+00
8.6219567555e+00 6.4413134508e-07 6.3827253249e-02 5.7000467188e+00 1.8667923448e-05 9.8860307397e+01 2.3853427192e+02 8.9245574107e+01 4.7806910262e+06 1.6193280063e-01 1.0000000000e-01 2.5132741229e+00 7.0893672296e-05 5.2000699927e+06 2.0900283104e+00 1.0000000000e+00
8.5180159497e+00 6.4413134508e-07 6.5842704156e-02 5.3870353722e+00 1.5780290070e-05 9.6893461562e+01 2.3503173602e+02 8.7941458715e+01 5.5728670592e+06 1.6535042021e-01 1.0000000000e-01 2.5132741229e+00 6.6178813986e-05 4.5083888612e+06 2.0766703605e+00 1.0000000000e+00
8.4080835103e+00 6.4413134508e-07 6.7900142121e-02 5.0946232337e+00 1.3330988524e-05 9.5021060608e+01 2.3171224251e+02 8.6558679507e+01 6.4930428341e+06 1.6893327840e-01 1.0000000000e-01 2.5132741229e+00 6.1804440010e-05 3.9211464214e+06 2.0643226745e+00 1.0000000000e+00
8.2927953830e+00 6.4413134508e-07 7.0000000000e-02 4.8149080518e+00 1.1254806869e-05 9.3235187864e+01 2.2855310845e+02 8.5105307224e+01 7.5616852614e+06 1.7268865687e-01 1.0000000000e-01 2.5132741229e+00 5.7773432506e-05 3.4222704339e+06 2.0529377939e+00 1.0000000000e+00
6.4922919931e-01 1.1130589643e-06 0.0000000000e+00 4.5364991206e+02 6.5524902524e-01 1.4766250610e-10 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 1.0000000000e-01 2.5132741229e+00 1.1733168329e-02 2.1408077262e+10 0.0000000000e+00 1.0000000000e+00
6.4922920230e-01 1.1130589643e-06 7.2142710649e-08 4.5364989764e+02 6.5524902440e-01 1.0869448394e+03 2.4429739317e+03 3.7398676929e-08 5.7075517149e-08 1.0104181532e-01 1.0000000000e-01 2.5132741229e+00 2.5906555445e-06 2.1407909613e+10 6.9337145477e-05 1.0000000000e+00
6.4922939126e-01 1.1130589643e-06 5.7714168519e-07 4.5364983275e+02 6.5524897767e-01 1.0869447745e+03 2.4429591005e+03 2.3935149401e-06 3.6528327730e-06 1.0104181535e-01 1.0000000000e-01 2.5132741229e+00 2.5907910689e-06 2.1408379352e+10 5.5469709254e-04 1.0000000000e+00
6.4923138592e-01 1.1130589643e-06 1.9478531875e-06 4.5364877287e+02 6.5524847896e-01 1.0869437002e+03 2.4431499875e+03 2.7263585779e-05 4.1608010785e-05 1.0104181565e-01 1.0000000000e-01 2.5132741229e+00 2.5963665435e-06 2.1462199549e+10 1.8721003496e-03 1.0000000000e+00
6.4924148195e-01 1.1130589643e-06 4.6171334815e-06 4.5364523272e+02 6.5524597929e-01 1.0869401600e+03 2.4430578498e+03 1.5318339919e-04 2.3377999108e-04 1.0104181718e-01 1.0000000000e-01 2.5132741229e+00 2.5928287651e-06 2.1429548098e+10 4.4375418485e-03 1.0000000000e+00
